food,calories_kcal,carbs_g,protein_g,fat_g,serving_size_g,sugar_g,fibre_g,sodium_mg
Cucumber raita (Kheere ka raita),90.26667785644531,9.694412231445312,6.162936687469482,3.1693739891052246,152.67000307510423,7.967638969421387,1.3125340938568115,290.0192565917969
Carrot and spinach raita (Gajar aur palak ka raita),100.96192169189453,10.366911888122559,7.115437030792236,3.52687406539917,177.6699964524255,8.760139465332031,2.477534055709839,321.2117614746094
Mint raita (Pudinay ka raita),81.20857238769531,8.002212524414062,5.901136875152588,3.1023740768432617,104.67000000093334,7.8342390060424805,0.36033397912979126,287.191650390625
Potato raita (Aloo ka raita),118.85107421875,16.143911361694336,6.654936790466309,3.215873956680298,157.66999979491501,8.008639335632324,1.183034062385559,289.11474609375
Boondi raita,2261.736328125,13.031549453735352,7.214775085449219,242.798095703125,328.87498670871355,6.176949977874756,1.512374997138977,326.1875
Sweet raita (Meetha raita),190.54660034179688,34.428001403808594,6.21999979019165,3.4159998893737793,192.00000233278593,29.49100112915039,1.9579999446868896,82.52999877929688
Dahi vadas/Dahi bhalla,1150.15869140625,9.450050354003906,5.099612712860107,121.26905059814453,172.25000046630146,3.057950019836426,1.6629875898361206,136.07662963867188
Gunjia,1166.179443359375,9.920974731445312,5.2111124992370605,122.8083724975586,174.74999908928223,3.580775022506714,1.9830374717712402,136.12570190429688
Saunth/Sonth chutney with tamarind/imli,25.050067901611328,5.9385600090026855,0.1792050004005432,0.027219999581575394,17.699999072348565,5.542290210723877,0.16532500088214874,43.25450134277344
Rice kheer (Chawal ki kheer),300.9369201660156,40.30789566040039,9.214400291442871,11.922338485717773,401.1099925459818,32.160804748535156,0.6932660341262817,65.12505340576172
Makhana kheer,299.9400329589844,35.81689453125,9.205400466918945,13.917839050292969,278.10999007422197,32.09380340576172,0.31926602125167847,65.07904815673828
Vermicelli kheer (Semiya/Seviyan ki kheer),279.0769348144531,36.89677047729492,7.797275066375732,11.614727020263672,232.42999113604634,29.730684280395508,1.151710033416748,52.3447151184082
Semolina kheer (Suji/Rava kheer),260.8716125488281,36.59777069091797,7.896275043487549,9.687726974487305,230.43001657644578,29.681684494018555,1.1687099933624268,52.21271514892578
Paneer kheer,304.78497314453125,29.027273178100586,13.10327434539795,15.548727035522461,289.42999666726104,28.55418586730957,0.196710005402565,68.92172241210938
Cabbage kheer (Pattagobhi ki kheer),212.47122192382812,24.754772186279297,7.30227518081665,9.661726951599121,254.43001369709683,23.61668586730957,1.3007099628448486,57.6737174987793
Carrot kheer (Gajar ki kheer),217.15562438964844,25.674772262573242,7.138275146484375,9.801727294921875,254.43000863368619,24.508686065673828,1.8687100410461426,72.61371612548828
Cauliflower kheer (Phoolgobhi ki kheer),249.49234008789062,26.736772537231445,9.248274803161621,12.0297269821167,304.43002026886643,25.849685668945312,1.680709958076477,76.69972229003906
Moong dal kheer,312.8182678222656,40.11327362060547,11.970274925231934,12.05622673034668,405.43000309571096,32.104183197021484,1.6022100448608398,66.23271942138672
Phirni,336.99578857421875,46.749488830566406,10.120701789855957,12.608477592468262,290.21998639904353,31.30850601196289,1.03793203830719,65.21530151367188
Semolina halwa (Suji ka halwa),360.1789855957031,39.3724479675293,3.454904079437256,21.36020851135254,159.61999585320663,22.308271408081055,2.962924003601074,2.0421180725097656
Shahi suji halwa,375.843994140625,43.681419372558594,3.4209799766540527,21.35572052001953,98.30000146176195,26.746339797973633,2.911180019378662,2.147049903869629
Carrot halwa (Gajar ka halwa),289.7090148925781,31.100034713745117,5.223051071166992,16.33171844482422,167.8100078367754,28.281627655029297,4.452245712280273,67.05078887939453
Egg halwa (Ande ka halwa),289.2530822753906,38.203800201416016,7.5794997215271,12.943999290466309,96.50000159541773,36.529903411865234,0.47049999237060547,80.1375503540039
Potato halwa (Aloo ka halwa),239.68954467773438,46.10981369018555,2.412126064300537,5.507465839385986,158.03999778808432,27.532838821411133,2.5946760177612305,6.683417797088623
Pumpkin halwa (Kaddu ka halwa),295.00042724609375,42.798316955566406,2.0561258792877197,13.657966613769531,155.03999393919207,41.29583740234375,4.605175971984863,12.54391860961914
Moong dal halwa,333.6771240234375,38.37139129638672,7.9657301902771,16.86427116394043,95.38999953388605,24.410120010375977,2.5256400108337402,10.673074722290039
Caramel custard (steamed),282.06048583984375,34.83599853515625,11.530599594116211,11.295599937438965,232.00002478593532,34.7609977722168,0.0,101.08000183105469
Baked custard,226.90049743652344,20.13599967956543,11.530599594116211,11.295599937438965,212.9999974083592,20.06100082397461,0.0,100.37999725341797
Soft Custard (stirred),272.40899658203125,27.917999267578125,12.508600234985352,12.639599800109863,249.50000575015488,27.827999114990234,0.0,304.8179931640625
Chocolate ice cream,659.281005859375,57.16699981689453,16.579599380493164,41.722599029541016,370.99998652898194,56.87200164794922,0.0,136.48399353027344
Mango ice cream,573.1279907226562,50.7760009765625,15.515599250793457,34.73809814453125,456.00002509588427,50.20100021362305,2.3499999046325684,132.83999633789062
Fruit Ice cream (Phalon ka Ice cream),550.8175048828125,51.564998626708984,14.048999786376953,33.34749984741211,321.24999702396235,45.070499420166016,1.065000057220459,124.58999633789062
Caramel ice cream,471.0275573730469,40.190704345703125,11.708757400512695,30.27254295349121,271.44998615218066,39.4230842590332,0.22836999595165253,90.8436279296875
Lemon souffle,399.3580017089844,31.833999633789062,16.465299606323242,23.74530029296875,236.99999662680736,27.665000915527344,0.0,120.2249984741211
Orange souffle,410.61370849609375,34.64699935913086,16.587499618530273,23.730249404907227,243.99999618904124,30.02750015258789,0.5482500195503235,120.10475158691406
Vanilla souffle,408.5822448730469,32.14799880981445,16.779600143432617,24.347599029541016,217.4999976722453,27.971500396728516,0.0,123.38899993896484
Chocolate souffle,416.50225830078125,32.43000030517578,17.334299087524414,24.99829864501953,220.00000769972016,27.90850067138672,0.0,123.34400177001953
Pineapple souffle ,396.2080078125,31.3439998626709,16.290300369262695,23.6752986907959,201.99999331210296,27.17500114440918,0.0,119.5250015258789
Apple mousse,390.2757568359375,46.592498779296875,15.359999656677246,15.600000381469727,365.0000095406816,38.537498474121094,5.827499866485596,105.06749725341797
Rich chocolate mousse,396.2879943847656,22.812000274658203,16.754600524902344,25.649600982666016,210.50000648454392,21.676000595092773,0.0,108.83999633789062
Mango mousse,348.6821594238281,25.50080108642578,8.948200225830078,23.620500564575195,279.00000175849635,24.810100555419922,2.4677999019622803,54.75239944458008
Orange and pineapple cream,90.17945098876953,10.65625,1.2798750400543213,4.838250160217285,89.12499380330733,10.133999824523926,0.9192500114440918,9.064249992370605
Charlotte rousse,476.3647155761719,86.22412109375,10.005925178527832,12.095049858093262,252.99998826144602,51.804752349853516,2.553499937057495,142.80850219726562
Triffle pudding,341.83624267578125,53.29724884033203,8.572799682617188,11.49905014038086,292.25000632279756,40.59025192260742,0.3449999988079071,78.74749755859375
Snow flakes pudding,302.7829895019531,25.66950035095215,14.865099906921387,15.798599243164062,317.9999899181029,25.487001419067383,0.10599999874830246,125.92200469970703
Kulfi,265.86968994140625,30.5307674407959,8.667101860046387,12.685937881469727,270.1199997020675,28.056106567382812,0.33249202370643616,64.73602294921875
Steamed orange pudding,298.7744140625,44.62324905395508,2.518238067626953,12.932902336120605,107.46000184574598,28.513500213623047,0.6284999847412109,85.00505065917969
Meringue and rice pudding,252.95620727539062,32.7140007019043,10.833799362182617,9.072699546813965,224.00001338323477,24.357999801635742,0.37400001287460327,98.91600036621094
Cheese pudding,343.5853271484375,23.234630584716797,13.611390113830566,22.14739990234375,120.5500041582924,22.460704803466797,0.05982999876141548,45.60350036621094
Chocolate pudding,351.1969909667969,49.026123046875,5.877599716186523,15.703224182128906,165.68750673814014,34.26675033569336,0.8700000047683716,283.916259765625
Bread and butter pudding ,206.84767150878906,24.17490005493164,6.881333351135254,9.701200485229492,123.16666882810911,14.58513355255127,1.2013167142868042,118.60751342773438
Queen of pudding,432.9861145019531,53.25849914550781,17.941099166870117,17.52389907836914,325.74999322538827,38.34149932861328,0.8700000047683716,278.80999755859375
Pineapple upside down pudding,344.39642333984375,47.746498107910156,4.205749988555908,15.918999671936035,133.62500100371616,29.615875244140625,1.0709999799728394,99.57475280761719
Date and nut pie,728.6600952148438,105.91200256347656,8.87600040435791,30.089000701904297,225.99999927589414,70.47100067138672,9.343999862670898,8.746000289916992
Stewed apple with custard,263.29400634765625,52.04999923706055,3.5999999046325684,5.160999774932861,283.50001291768075,43.830997467041016,2.8554999828338623,47.23999786376953
Apple snowballs,263.42156982421875,63.78750228881836,2.2253000736236572,0.810200035572052,259.49999662030075,50.352500915527344,3.237499952316284,33.20750045776367
Hot orange souffle,219.55758666992188,22.897199630737305,8.380599975585938,10.916099548339844,121.99999595512617,18.209400177001953,0.35909998416900635,71.73090362548828
Hot chocolate souffle,321.0492248535156,37.22019958496094,9.514599800109863,15.768599510192871,141.99999948535594,32.493900299072266,0.1656000018119812,76.82939910888672
Hot vanilla souffle,245.98922729492188,27.75819969177246,8.764900207519531,11.568900108337402,127.49999510192738,23.166900634765625,0.1656000018119812,75.97440338134766
Plain burfi (Burfi),177.8455047607422,13.451622009277344,4.275425434112549,12.179619789123535,43.554997615166286,13.252126693725586,0.07248300313949585,13.787324905395508
Coconut burfi (Nariyal ki burfi),265.38311767578125,18.24625015258789,5.000500202178955,19.65049934387207,56.749996131871725,17.876249313354492,1.9850000143051147,15.677499771118164
Bottle gourd burfi (Ghiya/Lauki burfi),199.0330047607422,17.677499771118164,4.225250244140625,12.751500129699707,72.12499589870272,17.25,0.5299999713897705,13.092499732971191
Chocolate burfi,110.2820053100586,10.77500057220459,4.224249839782715,5.805750370025635,32.50000107064777,10.522500038146973,0.0,12.779999732971191
Cashewnut burfi (Kaju burfi/Kaju katli),120.9001693725586,10.871665954589844,1.5695000886917114,8.158666610717773,28.666665997700786,9.009166717529297,0.3216666579246521,1.2116667032241821
Gram flour burfi (Besan burfi),161.59947204589844,17.848424911499023,4.288687705993652,8.584124565124512,38.31249959882698,10.895275115966797,1.3058125972747803,4.987831115722656
Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),126.11656188964844,15.549185752868652,1.974975824356079,6.4305572509765625,29.417915962733804,9.789763450622559,1.3763166666030884,4.236683368682861
Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),168.9363250732422,18.516450881958008,2.0643749237060547,9.832250595092773,36.375000117816086,9.936100006103516,2.434875011444092,3.295637607574463
Gram flour ladoo (Besan ladoo),168.110595703125,22.069475173950195,3.149200201034546,8.023037910461426,35.249999542577775,13.310637474060059,1.5611000061035156,1.9326499700546265
Sesame ladoo (Til ke ladoo),109.16325378417969,11.96250057220459,2.9437501430511475,5.401249885559082,27.500000551220634,10.623749732971191,2.1237499713897705,5.101249694824219
Chenna murki,227.7392578125,32.45500183105469,9.430000305175781,7.389999866485596,90.12499645020067,32.03499984741211,0.0,10.270000457763672
Milk cake,365.9800109863281,26.22249984741211,8.653749465942383,25.64349937438965,287.2499995980932,25.561750411987305,0.17749999463558197,71.73500061035156
Ghujia/Lavang latika,818.7062377929688,13.845870018005371,1.9838767051696777,84.03435516357422,106.46666243927913,6.476029872894287,0.5524266958236694,3.4899699687957764
Gulab Jamun with khoya,918.4591674804688,40.890750885009766,3.182166576385498,83.42566680908203,156.71666610464902,37.80533218383789,0.11500000208616257,23.649667739868164
Mal pua,847.938720703125,26.277902603149414,2.5523133277893066,81.75312042236328,149.6333405105585,17.61310577392578,0.9239133596420288,9.502965927124023
Shahi tukre,193.42591857910156,42.249691009521484,2.816025495529175,2.5861096382141113,101.90500018168164,35.361026763916016,0.5181230306625366,72.39825439453125
Potato pakora/pakoda (Aloo pakoda),4567.64794921875,40.763099670410156,12.841300010681152,484.5469970703125,674.4999666823959,1.4600000381469727,6.9170002937316895,427.5304870605469
Onion pakora/pakoda (Pyaaz ke pakode),4550.2490234375,36.49909973144531,12.809300422668457,484.55499267578125,674.5000167015642,5.9079999923706055,7.509000301361084,428.6424865722656
Cauliflower pakora/pakoda (Phoolgobhi ke pakode),4530.1728515625,30.475099563598633,13.329300880432129,484.7149963378906,674.5000030904613,1.5799999237060547,8.517000198364258,448.8185119628906
Mixed vegetable pakora/pakoda,4544.84765625,34.557098388671875,13.075300216674805,484.6730041503906,674.4999496587709,2.5859999656677246,7.598999977111816,440.8185119628906
Spinach pakora/pakoda (Palak pakoda),4521.56884765625,29.671100616455078,12.465300559997559,484.6189880371094,634.5000024550826,1.2999999523162842,6.50100040435791,441.26251220703125
Methi pakora/pakoda (Methi ke pakode),4525.583984375,29.719099044799805,13.081300735473633,484.6949768066406,634.4999731431659,1.555999994277954,7.509000301361084,443.0465087890625
Egg pakora/pakoda (Ande ke pakode),4579.2158203125,28.85110092163086,18.249300003051758,488.93798828125,644.5000188187328,1.2039999961853027,5.549000263214111,485.74249267578125
Bread pakora/pakoda,4653.41748046875,58.07109832763672,16.829299926757812,485.62298583984375,654.5000188330633,3.003999948501587,7.289000034332275,664.2424926757812
Paneer pakora/pakoda,4644.453125,35.73210144042969,21.151050567626953,491.8642272949219,646.7500389014479,7.006999969482422,5.736000061035156,851.7474975585938
Potato bonda (Aloo bonda),1134.087890625,8.125822067260742,1.9509719610214233,121.50048828125,179.20748961122646,0.48434650897979736,1.488010287284851,237.51004028320312
Potato samosa (Aloo ka samosa),813.7577514648438,12.974313735961914,2.4125592708587646,83.4227066040039,140.93832875378027,0.40547215938568115,1.6794413328170776,108.66356658935547
Minced meat samosa (Keema ka samosa),837.5064697265625,8.277936935424805,5.9682698249816895,86.6668701171875,134.86666918706183,0.6768983602523804,0.5226816534996033,119.54691314697266
Paneer and pea samosa (Paneer matar ka samosa),841.3067016601562,11.529603004455566,5.418603420257568,85.83753967285156,134.8666635312941,2.2768983840942383,1.3718483448028564,105.4419174194336
Mathri,702.1825561523438,10.747499465942383,1.52592134475708,72.47254180908203,87.21428456199465,0.2566285729408264,0.523028552532196,56.43165588378906
Khasta kachori,717.5651245117188,12.898263931274414,2.5258214473724365,72.76438903808594,100.67856873098589,0.3386499881744385,0.9806285500526428,91.17131805419922
Vegetable cutlet,2247.572265625,15.822993278503418,4.210731029510498,240.90707397460938,337.7499871176276,1.1734189987182617,3.1471264362335205,288.3718566894531
Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),2325.0146484375,24.499731063842773,5.81765604019165,244.8143768310547,331.3349974254376,0.888294517993927,2.8384294509887695,253.98387145996094
Peanut cutlet (Mungfali ke cutlet),2367.666259765625,19.2302303314209,8.901656150817871,250.74537658691406,338.834995929893,1.7252944707870483,4.093929767608643,285.4283752441406
Fish cutlet (Machli ka cutlet),2284.43212890625,10.921330451965332,9.659943580627441,244.6424560546875,348.9600027260076,1.0001444816589355,1.877166986465454,262.8582763671875
Paneer potato cutlet (Paneer aloo cutlet),2309.88134765625,17.94700050354004,8.479249954223633,245.0917510986328,343.24998889696457,3.505499839782715,1.412500023841858,294.1824951171875
Spinach chickpeas cutlet (Palak channa dal cutlet),2255.59716796875,16.16918182373047,4.723956108093262,241.2843780517578,327.8349711810095,0.5265944600105286,3.0473294258117676,259.4076232910156
Cheese toast,1138.7821044921875,7.953512191772461,2.8768248558044434,121.95820617675781,145.00000679588,0.7626999616622925,0.4557250142097473,175.52442932128906
Vegetable burger,2678.94482421875,70.52774810791016,16.81162452697754,260.87786865234375,515.2500245341975,9.677499771118164,8.746749877929688,870.6287841796875
Cheese pizza,327.0972900390625,40.15011215209961,7.592350482940674,16.30238914489746,131.10249245757754,4.477861404418945,2.5507190227508545,521.431396484375
Vegetable seekh kebab,1136.381103515625,8.757484436035156,2.5879595279693604,121.28478240966797,164.52000135679558,1.2198777198791504,0.9646352529525757,137.64956665039062
Masala vada,2228.201416015625,10.957842826843262,4.548581123352051,240.49505615234375,269.7500005209176,0.6429190039634705,2.876176595687866,201.04620361328125
Peanut sago vada (Sabudana mungfali vada),2291.538330078125,21.816980361938477,3.10015606880188,243.92575073242188,305.58501040417013,0.5872945189476013,1.902679443359375,217.8456268310547
Vegeterian scotch egg,2277.34228515625,15.508305549621582,7.226330757141113,243.12437438964844,334.085003843562,0.7792195081710815,1.9283294677734375,311.78936767578125
Paneer shaslik/tikka,411.68988037109375,35.00786209106445,22.428312301635742,19.70902442932129,438.67000828142693,20.212589263916016,5.406858921051025,453.5367431640625
Peanut brittle (Moongfali ki chikki),78.91400146484375,11.688125610351562,1.709625005722046,2.740875005722046,24.624998645144057,10.81624984741211,0.6487500071525574,3.938124895095825
Spring roll,587.3851318359375,8.057872772216797,1.6997641324996948,60.85257339477539,94.15125336938883,0.5630066394805908,0.6293502449989319,125.07394409179688
Dry mango chutney (Sookhe aam ki chutney),82.58268737792969,19.160213470458984,0.6743505001068115,0.19341249763965607,27.700000166375037,17.135297775268555,1.036218523979187,121.30233764648438
Peanut chutney (Mungfali ki chutney),54.25701904296875,2.0717434883117676,2.4769809246063232,4.00346040725708,21.000000056453658,0.578918993473053,1.2023764848709106,99.82160186767578
Coconut chutney (Nariyal ki chutney),67.36534881591797,2.1003408432006836,0.909453272819519,6.332900524139404,25.332500535754715,0.9589402079582214,1.7060102224349976,108.49449157714844
Mint and coriander chutney (Pudinay aur dhaniye ki chutney),26.977436065673828,5.569880485534668,0.7397804856300354,0.13328449428081512,26.29500026904401,4.1755828857421875,1.1394729614257812,102.98809814453125
Custard tart,161.72650146484375,20.545000076293945,2.6689999103546143,7.688499927520752,71.68750531592678,6.671000003814697,0.6539999842643738,42.82550048828125
Lemon tart,165.1375732421875,16.7033748626709,3.330125093460083,9.498499870300293,54.43749922636307,5.811500072479248,0.4404999911785126,41.42399978637695
Jam tart,130.53619384765625,16.71000099182129,1.5989999771118164,6.2789998054504395,36.1874989054099,5.332499980926514,0.414000004529953,25.453500747680664
Orange cream tart,142.3243408203125,19.804500579833984,1.8607499599456787,6.2961249351501465,72.18749951302789,7.277249813079834,0.4623750150203705,26.601125717163086
Pineapple tart,150.82769775390625,22.09025001525879,1.7660000324249268,6.340749740600586,77.18749556682319,8.562000274658203,0.6735000014305115,29.24074935913086
Cheese and mushroom tart,165.49984741210938,14.409462928771973,3.7044625282287598,10.279112815856934,67.24999819343762,2.124774932861328,0.791700005531311,142.85397338867188
Cottage cheese pie,813.32763671875,70.31523132324219,25.34856605529785,47.05796432495117,340.3333369601827,12.321066856384277,7.507200241088867,351.5352783203125
Minced meat pie,783.9280395507812,64.09590148925781,26.1065673828125,46.137298583984375,353.83334710443506,5.017733573913574,8.22920036315918,452.3812561035156
Apple cinnamon pie,458.28326416015625,59.652748107910156,5.936249732971191,21.61893653869629,177.12500939012511,21.169750213623047,3.131500005722046,106.52749633789062
Lemon meringue pie,352.0685119628906,55.073997497558594,6.081249713897705,12.795624732971191,156.87500951863726,33.21049880981445,0.6899999976158142,133.5362548828125
Chocolate meringue pie,395.69036865234375,53.064998626708984,9.174799919128418,16.903799057006836,184.2499985755113,27.695749282836914,0.6899999976158142,148.82249450683594
Cream puffs,160.185302734375,11.583499908447266,3.4010000228881836,11.204750061035156,72.37500247272732,4.296999931335449,0.2759999930858612,71.4739990234375
Chocolate eclairs,405.2106018066406,44.37699890136719,7.171999931335449,22.8435001373291,169.24999684148676,29.354000091552734,0.5519999861717224,145.34800720214844
Cheese balls,402.9500732421875,2.844716787338257,1.3077166080474854,42.92055892944336,59.14583674379238,0.37234166264533997,0.10581666231155396,71.387451171875
Minced meat patties,344.9963073730469,19.80548095703125,8.929205894470215,25.41056251525879,129.83499010437154,1.1371444463729858,0.9964795112609863,327.4214782714844
Cheese patties,336.83984375,23.114229202270508,7.6733808517456055,23.56623649597168,103.95999937483688,4.087894439697266,1.2924795150756836,306.9153137207031
Hot cheese souffle,525.5345458984375,16.041549682617188,27.249300003051758,39.26084899902344,296.7500127395079,8.643799781799316,0.3589000105857849,851.5462036132812
Hot potato souffle,460.7801208496094,31.409549713134766,20.19729995727539,28.036849975585938,366.74997425430496,6.5278000831604,2.410900115966797,356.47821044921875
Hot fish souffle,524.1629638671875,13.541549682617188,41.17329788208008,33.904850006103516,366.7499983861033,6.143800258636475,0.3589000105857849,406.85418701171875
Hot spinach souffle,413.6015319824219,16.61655044555664,21.55929946899414,28.720849990844727,396.7500140808159,6.503799915313721,3.9289000034332275,415.3712158203125
Plain cream cake,188.47291564941406,25.125625610351562,3.29182505607605,8.608824729919434,53.25000150438799,14.77025032043457,0.37950000166893005,92.65274810791016
Apple cake (Seb ka cake),197.25193786621094,26.848587036132812,3.3576500415802,8.750237464904785,68.00000140811397,15.994475364685059,0.8277624845504761,93.12813568115234
Marble cake,189.77822875976562,25.124061584472656,3.376199960708618,8.717325210571289,53.59375012874652,14.77025032043457,0.37950000166893005,74.21524810791016
Chocolate cake,197.589599609375,26.574499130249023,3.5364999771118164,8.939499855041504,58.8749970889583,16.235374450683594,0.37950000166893005,142.43374633789062
Orange cake,186.1799774169922,25.13399887084961,3.1757500171661377,8.441750526428223,52.06250317671234,14.773625373840332,0.4325000047683716,54.87675094604492
Fruit Loaf ,181.1439208984375,25.97736167907715,2.997274875640869,7.439212322235107,55.875002263877164,13.713037490844727,0.4870249927043915,89.7344741821289
Banana cake (Kele ka cake),258.2967834472656,26.52240562438965,3.82784366607666,15.460249900817871,66.31250238271353,15.281312942504883,0.7590937614440918,78.11984252929688
Chocolate chiffon cake,227.06072998046875,27.585092544555664,4.199031352996826,11.50860595703125,72.84375516699349,17.665218353271484,0.5134375095367432,137.37513732910156
Christmas cake,388.569580078125,50.31758117675781,5.722885608673096,17.591053009033203,104.18874341295275,28.59766960144043,1.5502315759658813,67.55859375
Strawberry and vanilla cake with butter icing,431.6768798828125,51.55583190917969,4.532400131225586,23.75273323059082,116.49999972397649,37.777000427246094,0.9226666688919067,124.96499633789062
Eggless cake,193.93026733398438,28.13249969482422,4.950325012207031,7.164074897766113,60.96874955953906,16.891124725341797,0.414000004529953,189.30975341796875
Swiss roll,159.30999755859375,30.574748992919922,4.615149974822998,2.3826498985290527,63.250004367506854,20.844249725341797,0.3449999988079071,32.82500076293945
Pineapple pastry ,189.99024963378906,26.499000549316406,5.52839994430542,7.185150146484375,91.2500006109618,17.186250686645508,0.6574999690055847,40.423248291015625
Black forest pastry,217.78125,32.14950180053711,5.6768999099731445,7.892149925231934,93.24999788244216,19.911251068115234,0.5040000081062317,49.827999114990234
Coconut finger,196.52182006835938,30.428375244140625,5.069524765014648,6.336400032043457,71.49999994719616,20.413375854492188,1.337499976158142,33.50749969482422
Pineapple cake ,1003.2820434570312,120.60099792480469,25.718599319458008,47.934600830078125,512.9999739186485,82.88899993896484,3.879999876022339,192.24600219726562
Chocolate walnut cookies (Chocolate aur akhrot ke cookies),110.00577545166016,12.196041107177734,1.698683261871338,6.1171417236328125,25.89583184341211,5.847416877746582,0.4000833332538605,72.62191772460938
Chocolate chip cookies,93.0322494506836,12.682999610900879,1.2667165994644165,4.239007949829102,21.875000644100986,6.625,0.23000000417232513,60.87666702270508
Sweet plain biscuit,54.4694709777832,7.194277286529541,0.8382222056388855,2.5273053646087646,14.305555288789353,3.1142778396606445,0.15333333611488342,18.96822166442871
Chocolate biscuit,57.491695404052734,7.8062214851379395,0.8896110653877258,2.587583303451538,15.138889369787778,3.6576108932495117,0.15333333611488342,19.229333877563477
Coconut biscuit (Nariyal ke biscuit),81.559326171875,8.044610977172852,1.0838888883590698,5.092638969421387,18.75,3.891944169998169,0.6826665997505188,19.82977867126465
Sweet and salty biscuit (Meethay aur namkeen biscuit),43.74203109741211,4.834344387054443,0.6597833037376404,2.400222063064575,10.722222878503935,0.7742777466773987,0.17977778613567352,44.4654426574707
Peanut biscuit,71.29764556884766,8.306499481201172,1.502388834953308,3.628138780593872,17.777778222855627,3.780388832092285,0.44166669249534607,35.95738983154297
Pin wheel biscuit,80.41429138183594,10.844749450683594,1.0731666088104248,3.7088332176208496,19.875000587352297,4.6214165687561035,0.23000000417232513,26.181499481201172
Saffron biscuit (Kesar biscuit),50.50825500488281,6.575252056121826,0.6660113334655762,2.424170970916748,11.013333500090356,2.468822956085205,0.20977133512496948,0.6225689053535461
Masala biscuit,63.638816833496094,7.30413293838501,0.9799333214759827,3.354616641998291,16.16666547283442,1.1026500463485718,0.34630000591278076,115.51411437988281
Ice box cookies,51.8742790222168,7.774999618530273,0.7899222373962402,2.0011167526245117,13.861112107595341,3.6988887786865234,0.17688888311386108,62.25600051879883
Ginger bread man,108.45056915283203,17.903329849243164,1.963844895362854,3.2701687812805176,29.712499737174912,8.652168273925781,0.474824994802475,142.02188110351562
Danish cookies,59.7130012512207,7.286874771118164,0.6699999570846558,3.129999876022339,12.562500504925328,2.729375123977661,0.17249999940395355,25.258750915527344
Short bread cookies,77.81829833984375,11.38325023651123,1.058500051498413,3.1584999561309814,17.562499863879292,4.093999862670898,0.2759999930858612,25.46649932861328
Coffee biscuit,71.62727355957031,8.004611015319824,1.1859999895095825,3.9555275440216064,17.194444477555994,3.7291667461395264,0.27311110496520996,19.348888397216797
Melting moments,72.86344146728516,9.290389060974121,0.9506222605705261,3.623816728591919,16.638888972325432,4.158999919891357,0.31333333253860474,19.815000534057617
Ginger biscuit (Adarak ke biscuit),56.243587493896484,7.865694046020508,0.8049444556236267,2.4636387825012207,13.458332861496539,3.64211106300354,0.2003333419561386,10.723888397216797
Soyabean muthias,1126.439208984375,4.968534469604492,3.2970845699310303,121.3894271850586,134.2075023262989,0.22357775270938873,1.9727102518081665,105.01605987548828
Soyabean tikki,1156.3433837890625,7.264999866485596,5.854374885559082,122.59162139892578,165.625,0.5789999961853027,3.6510000228881836,146.93624877929688
Soyabean namak paras,2294.245849609375,12.724024772644043,7.253762722015381,245.78399658203125,273.6249828307505,0.5985000133514404,3.868000030517578,197.15550231933594
Peanut burfi (Moongfali ki burfi),116.62700653076172,10.189167022705078,1.9708333015441895,7.798000335693359,21.166666030849022,9.118332862854004,0.8650000095367432,1.4341665506362915
Spinach peanut namak paras (Palak moongfali namak paras),2339.84619140625,20.916025161743164,5.229762554168701,248.1929931640625,316.12501507767655,0.8869999647140503,2.557499885559082,231.2570037841797
Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),1142.13671875,11.486749649047852,3.124875068664551,120.45687103271484,150.50000203182972,0.3765000104904175,2.0954999923706055,112.69975280761719
Rice moong dal cheela (Chawal aur moong dal ka cheela),1163.4658203125,16.21875,3.994999885559082,120.15324401855469,145.74999598803902,0.22049999237060547,1.7257499694824219,208.16250610351562
Split bengal gram sweet rice (Channa dal sweet rice),418.465087890625,90.35900115966797,9.140000343322754,1.4170000553131104,220.00000000000003,42.70100021362305,4.900000095367432,18.435998916625977
Sweet poori (Meethi poori),1193.687255859375,21.750749588012695,3.2300000190734863,121.4375,152.4999952674622,10.896749496459961,2.34975004196167,3.913249969482422
Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),115.78395080566406,15.74899959564209,2.58174991607666,4.833000183105469,26.2500015708793,8.168000221252441,1.5799999237060547,1.377750039100647
Spinach burfi (Palak burfi),105.57148742675781,11.117449760437012,2.358875036239624,5.9367499351501465,87.12500006004225,10.558599472045898,1.020875096321106,24.19888687133789
Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),195.66580200195312,33.44499969482422,5.078374862670898,4.231500148773193,53.37499939159368,13.201000213623047,4.355000019073486,6.433749675750732
Sprouted moong daliya ,352.53985595703125,46.68120193481445,8.864100456237793,14.88290023803711,316.0000121046054,5.268800258636475,9.868499755859375,621.6649780273438
Sprouted moong poha ,368.5081481933594,50.903038024902344,10.700037956237793,13.174776077270508,191.3300040812031,3.684211015701294,5.9940409660339355,422.50335693359375
Pearl millet ladoo (Bajra ladoo),151.83670043945312,24.21674919128418,4.566500186920166,3.828000068664551,47.500000912693224,13.034500122070312,2.8485000133514404,5.823999881744385
